order_book_id,date,volume,prev_close,close,open,low,high,total_turnover
000002.XSHG,2020-08-11,40017552400.0,3542.0655,3501.2795,3542.3126,3496.8633,3573.3622,513872120706.0
000002.XSHG,2020-08-12,37801731300.0,3501.2795,3479.2114,3487.8473,3420.4909,3496.486,480555261567.0
000002.XSHG,2020-08-13,32409336900.0,3479.2114,3480.7022,3488.5484,3468.8918,3498.995,387028510578.0
000002.XSHG,2020-08-14,30584102800.0,3480.7022,3521.9954,3475.3892,3461.8127,3524.0259,367369056653.0
000002.XSHG,2020-08-17,43416374400.0,3521.9954,3604.5405,3536.4811,3531.7166,3617.2478,537236361498.0
000002.XSHG,2020-08-18,38044599100.0,3604.5405,3617.4158,3607.8295,3598.0564,3623.3269,492900722729.0
000002.XSHG,2020-08-19,40525069100.0,3617.4158,3572.3118,3610.5682,3570.2340000000013,3620.9261,498041205618.0
000002.XSHG,2020-08-20,33526145600.0,3572.3118,3525.8999,3549.0395,3514.2193,3558.0597,401678635123.0
000002.XSHG,2020-08-21,28721021900.0,3525.8999,3543.4731,3543.0446,3519.6702,3557.3792,361153607687.0
000002.XSHG,2020-08-24,26575463900.0,3543.4731,3548.47,3554.3275,3530.0633,3559.9917,345369941913.0
000002.XSHG,2020-08-25,27666970400.0,3548.47,3535.7205,3555.9712,3525.8273,3572.7540000000013,355780968122.0
000002.XSHG,2020-08-26,29379684400.0,3535.7205,3489.8794,3533.7602,3479.8185,3545.1924,381368323984.0
000002.XSHG,2020-08-27,23673348800.0,3489.8794,3511.2,3493.7903,3472.2622,3512.9971,316880794637.0
000002.XSHG,2020-08-28,27080068500.0,3511.2,3567.5837,3507.1988,3500.2298,3569.7689,378990750892.0
000002.XSHG,2020-08-31,32296256500.0,3567.5837,3558.9839,3580.9679,3558.7763,3608.3707,436626864141.0
000002.XSHG,2020-09-01,24661012200.0,3558.9839,3574.6392,3552.7598,3544.3032,3574.6392,326634477705.0
000002.XSHG,2020-09-02,26115181800.0,3574.6392,3568.4788,3584.9927,3539.5672,3585.9612,345428322442.0
000002.XSHG,2020-09-03,25491900300.0,3568.4788,3547.6875,3567.6614,3536.4416,3590.3178,350507548899.0
000002.XSHG,2020-09-04,22120733700.0,3547.6875,3516.6399,3496.7263,3488.5228,3521.6248,307940657981.0
000002.XSHG,2020-09-07,26022911700.0,3516.6399,3450.7095,3510.9135,3443.3988,3530.0956,357507981346.0
000002.XSHG,2020-09-08,27051141400.0,3450.7095,3475.7867,3459.7698,3433.856,3484.1427,319943629360.0
000002.XSHG,2020-09-09,35097764000.0,3475.7867,3411.0456,3438.6397,3394.1922,3447.6965,340758334683.0
000002.XSHG,2020-09-10,31211893100.0,3411.0456,3390.3019,3440.0222,3382.7666,3443.3943,309515067523.0
000002.XSHG,2020-09-11,22148056000.0,3390.3019,3417.0182,3380.8221,3375.3028,3419.289,254705695824.0
000002.XSHG,2020-09-14,21371089500.0,3417.0182,3436.4021,3433.3752,3417.853,3441.3374,269091841200.0
000002.XSHG,2020-09-15,19747961500.0,3436.4021,3454.1212,3434.632,3420.5911,3456.2385,251664364556.0
000002.XSHG,2020-09-16,20018964700.0,3454.1212,3441.7666,3451.4861,3428.3066,3461.2214,242144160554.0
000002.XSHG,2020-09-17,20265415400.0,3441.7666,3427.5543,3434.8367,3404.5575,3448.5268,279134785014.0
000002.XSHG,2020-09-18,25589292200.0,3427.5543,3498.5492,3428.0592,3425.5566,3498.7906,336833850663.0
000002.XSHG,2020-09-21,21623571100.0,3498.5492,3476.3486,3509.9056,3472.3027,3511.6637,287551910170.0
000002.XSHG,2020-09-22,21382585500.0,3476.3486,3431.646,3448.7772,3422.6228,3479.8382,269015602512.0
000002.XSHG,2020-09-23,16904912100.0,3431.646,3437.2956,3436.4047,3421.7477,3447.8488,240674626673.0
000002.XSHG,2020-09-24,20654604200.0,3437.2956,3378.022,3419.6369,3375.9888,3422.2464,258152398172.0
000002.XSHG,2020-09-25,16468785000.0,3378.022,3374.0544,3389.7754,3362.1241,3395.1071,220583001117.0
000002.XSHG,2020-09-28,15570991100.0,3374.0544,3372.1322,3379.8971,3365.1263,3393.7315,209547285335.0
000002.XSHG,2020-09-29,15119087900.0,3372.1322,3379.2184,3387.1648,3374.4845,3398.5923,207205293135.0
000002.XSHG,2020-09-30,15335430400.0,3379.2184,3372.6032,3387.9845,3356.0934,3400.7738,205661113894.0
000002.XSHG,2020-10-09,18811308700.0,3372.6032,3429.251,3419.3707,3416.7947,3438.1164,264008796004.0
000002.XSHG,2020-10-12,25924171000.0,3429.251,3519.8422,3445.2662,3443.9814,3520.5657,355446317598.0
000002.XSHG,2020-10-13,20471906700.0,3519.8422,3521.1902,3514.2258,3494.709000000001,3523.3807,288332323191.0
000002.XSHG,2020-10-14,19834973700.0,3521.1902,3501.3595,3514.7613,3493.1236,3514.7613,280891243110.0
000002.XSHG,2020-10-15,19084492900.0,3501.3595,3492.337,3503.618,3490.0659,3515.8554,263701798459.0
000002.XSHG,2020-10-16,19410863000.0,3492.337,3496.7097,3494.7237,3478.6075,3509.9275,253300498940.0
000002.XSHG,2020-10-19,21216385100.0,3496.7097,3471.8818,3512.1842,3466.797,3533.1539,283765474146.0
000002.XSHG,2020-10-20,16493584700.0,3471.8818,3488.0337,3466.09,3452.0482,3488.0337,227691553460.0
000002.XSHG,2020-10-21,17747750600.0,3488.0337,3484.8481,3492.2809,3462.9457,3492.2809,246738903075.0
000002.XSHG,2020-10-22,16583848200.0,3484.8481,3471.6829,3475.1899,3439.0399,3480.4917,236337735898.0
000002.XSHG,2020-10-23,17400160400.0,3471.6829,3435.5731,3467.1258,3434.1306,3485.9165,249706186733.0
000002.XSHG,2020-10-26,16754856700.0,3435.5731,3407.4056,3415.3139,3381.6513,3421.3388,235316320419.0
000002.XSHG,2020-10-27,14897748000.0,3407.4056,3410.7204,3396.5179,3391.0468,3414.958,217379213356.0
000002.XSHG,2020-10-28,17302640800.0,3410.7204,3426.3633,3412.7259,3394.0101,3433.3284,256089093440.0
000002.XSHG,2020-10-29,18417082600.0,3426.3633,3430.0403,3391.2323,3386.3825,3447.9344,276918202441.0
000002.XSHG,2020-10-30,22960087700.0,3430.0403,3379.5329,3436.2355,3374.182,3437.5486,327256494687.0
000002.XSHG,2020-11-02,22620938100.0,3379.5329,3380.2107,3383.9321,3364.2327,3398.7077,323722958013.0
000002.XSHG,2020-11-03,21482876200.0,3380.2107,3428.3864,3395.6319,3393.5682,3436.0629,302172399220.0
000002.XSHG,2020-11-04,18810516600.0,3428.3864,3435.0843,3430.8625,3410.593,3444.7246,269429659591.0
000002.XSHG,2020-11-05,22627711000.0,3435.0843,3479.8121,3464.6175,3449.8962,3480.1177,314366019289.0
000002.XSHG,2020-11-06,23449529300.0,3479.8121,3471.4335,3486.4568,3450.451,3486.4568,323929304809.0
000002.XSHG,2020-11-09,30968722700.0,3471.4335,3535.9487,3489.5513,3489.5513,3543.39,428242706580.0
000002.XSHG,2020-11-10,27831706600.0,3535.9487,3521.7032,3550.5004,3507.0451,3550.5004,388754677079.0
000002.XSHG,2020-11-11,27071094700.0,3521.7032,3502.8844,3515.275,3499.5723,3527.675,354175432763.0
000002.XSHG,2020-11-12,21605834800.0,3502.8844,3499.2319,3505.2441,3489.5577,3511.3508,285582657910.0
000002.XSHG,2020-11-13,22761270400.0,3499.2319,3469.2321,3487.2045,3449.8718,3487.2045,300503006599.0
000002.XSHG,2020-11-16,27913764600.0,3469.2321,3507.8403,3485.5209,3472.9238,3507.8403,332377821696.0
000002.XSHG,2020-11-17,28327816000.0,3507.8403,3500.4627,3508.0348,3483.7247,3508.62,352299722288.0
000002.XSHG,2020-11-18,28717543000.0,3500.4627,3508.237,3497.7672,3494.2787,3520.4124,357377574629.0
000002.XSHG,2020-11-19,25293354200.0,3508.237,3524.7901,3499.6098,3490.5447,3529.2535,318585333553.0
000002.XSHG,2020-11-20,26084269700.0,3524.7901,3540.1441,3521.1267,3517.6751,3542.6942,311114482604.0
000002.XSHG,2020-11-23,37338626600.0,3540.1441,3578.7105,3546.8414,3540.4256,3596.7081,430193689009.0
000002.XSHG,2020-11-24,30062345700.0,3578.7105,3566.5448,3571.2806,3559.6439,3578.1255,358361294737.0
000002.XSHG,2020-11-25,32175589600.0,3566.5448,3524.1134,3581.9755,3524.1134,3588.2317,382464916841.0
000002.XSHG,2020-11-26,25552570700.0,3524.1134,3531.9138,3521.7277,3505.1869,3533.6897,316356026191.0
000002.XSHG,2020-11-27,28018024700.0,3531.9138,3572.443,3536.2357,3526.4743,3572.443,325269064082.0
000002.XSHG,2020-11-30,38380911100.0,3572.443,3555.2254,3582.7823,3555.2254,3623.2946,453217916195.0
000002.XSHG,2020-12-01,31551040400.0,3555.2254,3618.4074,3552.3237,3550.2062,3624.3866,384410057898.0
000002.XSHG,2020-12-02,31241070200.0,3618.4074,3615.6344,3620.0661,3601.4817,3632.7935,382563063695.0
000002.XSHG,2020-12-03,29815775500.0,3615.6344,3608.0267,3614.7521,3594.0371,3618.5371,351664131418.0
000002.XSHG,2020-12-04,25601499700.0,3608.0267,3610.5867,3602.3509,3581.6939,3614.6046,328677832099.0
000002.XSHG,2020-12-07,25422277400.0,3610.5867,3581.2166,3612.7568,3578.8236,3615.8247,336034307914.0
000002.XSHG,2020-12-08,22665372500.0,3581.2166,3574.5173,3582.3626,3566.9889,3593.8744,304007252156.0
000002.XSHG,2020-12-09,26050977300.0,3574.5173,3534.4351,3580.7109,3534.3862,3587.4873,338869401409.0
000002.XSHG,2020-12-10,24712384600.0,3534.4351,3535.8049,3527.8957,3519.5164,3547.9876,321162435944.0
000002.XSHG,2020-12-11,29829565000.0,3535.8049,3508.469,3543.923,3485.3778,3546.1963,379286211992.0
000002.XSHG,2020-12-14,23956107700.0,3508.469,3531.5134,3510.9426,3499.5031,3533.6238,315739712166.0
000002.XSHG,2020-12-15,22543701700.0,3531.5134,3529.5344,3528.8577,3509.7818,3536.1724,314802644088.0
000002.XSHG,2020-12-16,22060609800.0,3529.5344,3529.275,3533.766,3521.0769,3541.5356,308243548844.0
000002.XSHG,2020-12-17,27517517000.0,3529.275,3568.9588,3529.5784,3515.6642,3570.3293,364119037204.0
000002.XSHG,2020-12-18,28060426400.0,3568.9588,3558.512,3564.3429,3545.7418,3578.3398,353321646455.0
000002.XSHG,2020-12-21,28342076800.0,3558.512,3585.3954,3557.9676,3544.0327,3588.6113,383297411960.0
000002.XSHG,2020-12-22,32270013700.0,3585.3954,3518.4981,3575.3156,3515.4352,3580.3532,431351301901.0
000002.XSHG,2020-12-23,29927509500.0,3518.4981,3545.2981,3524.48,3522.0793,3557.7779,412548946122.0
000002.XSHG,2020-12-24,27479641100.0,3545.2981,3525.1504,3545.1589,3515.6161,3557.6249,362673768252.0
000002.XSHG,2020-12-25,29423310000.0,3525.1504,3560.2363,3513.2669,3509.6498,3560.7035,358416027000.0
000002.XSHG,2020-12-28,31590117700.0,3560.2363,3561.0291,3560.0236,3546.7175,3577.0075,397404840463.0
000002.XSHG,2020-12-29,31145928200.0,3561.0291,3541.8364,3563.1285,3538.75,3571.2957,381498198267.0
000002.XSHG,2020-12-30,29075789600.0,3541.8364,3578.9815,3537.6064,3536.983,3578.9827,376895429283.0
000002.XSHG,2020-12-31,33536056400.0,3578.9815,3640.4637,3584.5172,3584.5172,3642.4009,449802682857.0
000002.XSHG,2021-01-04,38025279000.0,3640.4637,3671.757,3642.1472,3623.7886,3680.891,522590350913.0
000002.XSHG,2021-01-05,40748556700.0,3671.757,3698.7561,3660.4446,3652.5976,3698.7561,567263691373.0
000002.XSHG,2021-01-06,36984296700.0,3698.7561,3722.0759,3701.1059,3682.4539,3728.2946,521156485827.0
000002.XSHG,2021-01-07,40499312100.0,3722.0759,3748.6745,3724.2084,3696.6472,3748.6745,545143158882.0
000002.XSHG,2021-01-08,34517665300.0,3748.6745,3742.2304,3750.2378,3715.7747,3761.1314,501669595270.0
000002.XSHG,2021-01-11,36106794600.0,3742.2304,3701.7188,3743.5038,3686.5144,3771.2099,525001164431.0
000002.XSHG,2021-01-12,32312833700.0,3701.7188,3782.362,3687.5603,3687.0063,3782.362,485240756006.0
000002.XSHG,2021-01-13,38777339100.0,3782.362,3772.1627,3787.5492,3747.967,3797.0633,554266590966.0
000002.XSHG,2021-01-14,34732230000.0,3772.1627,3737.7618,3757.7601,3731.1388,3772.5552,510707992602.0
000002.XSHG,2021-01-15,32435894300.0,3737.7618,3738.2548,3738.1653,3704.0681,3762.2861,479760709742.0
000002.XSHG,2021-01-18,30137834000.0,3738.2548,3769.5856,3726.098,3715.0501,3782.7491,451208207941.0
000002.XSHG,2021-01-19,32318894700.0,3769.5856,3738.2728,3769.7246,3724.2573,3776.8522,467008064966.0
000002.XSHG,2021-01-20,27194512300.0,3738.2728,3755.8079,3735.8973,3727.8374,3763.0001,396564099757.0
000002.XSHG,2021-01-21,32717467200.0,3755.8079,3795.864,3764.0277,3758.6441,3811.5883,469182237951.0
000002.XSHG,2021-01-22,32412544600.0,3795.864,3780.6646,3790.903,3757.8614,3790.903,484709873874.0
000002.XSHG,2021-01-25,32680578100.0,3780.6646,3799.0718,3779.203,3764.1795,3812.5276,526532194257.0
000002.XSHG,2021-01-26,27776740200.0,3799.0718,3741.5713,3785.143,3736.6551,3785.143,435683933279.0
000002.XSHG,2021-01-27,26375906200.0,3741.5713,3745.6382,3739.6048,3717.4761,3751.3715,395598295998.0
000002.XSHG,2021-01-28,27052097000.0,3745.6382,3674.1187,3705.0471,3665.408,3720.6572,390954052494.0
000002.XSHG,2021-01-29,29339041500.0,3674.1187,3650.9488,3691.4834,3612.6251,3701.8378,416037953060.0
000002.XSHG,2021-02-01,27715633000.0,3650.9488,3674.3672,3644.8239,3637.188,3675.5349,370777594466.0
000002.XSHG,2021-02-02,26420022800.0,3674.3672,3704.1993,3680.201,3664.1896,3706.1123,383580293786.0
000002.XSHG,2021-02-03,29696665000.0,3704.1993,3687.0081,3701.5509,3677.7842,3715.0324,413320535323.0
000002.XSHG,2021-02-04,29857266600.0,3687.0081,3670.8241,3672.8112,3632.9958,3694.82,418315139174.0
000002.XSHG,2021-02-05,28985216700.0,3670.8241,3665.0411,3678.831,3661.4998,3707.2251,396901806914.0
000002.XSHG,2021-02-08,24955538600.0,3665.0411,3702.8884,3673.6895,3660.6169,3713.1439,358831349075.0
000002.XSHG,2021-02-09,25349218500.0,3702.8884,3777.3891,3710.582,3698.9251,3777.9377,371111470554.0
000002.XSHG,2021-02-10,25767688200.0,3777.3891,3831.5437,3786.967,3786.8498,3839.6054,392236045656.0
000002.XSHG,2021-02-18,33999255000.0,3831.5437,3852.8011,3900.8111,3840.5225,3911.9239,483138732129.0
000002.XSHG,2021-02-19,36059659900.0,3852.8011,3874.5814,3838.5527,3809.4218,3878.2477,484380225787.0
000002.XSHG,2021-02-22,48799041800.0,3874.5814,3818.1324,3886.1498,3818.1324,3896.6455,598538953539.0
000002.XSHG,2021-02-23,39849687500.0,3818.1324,3811.7854,3792.1576,3792.1576,3849.3207,479224216698.0
000002.XSHG,2021-02-24,36172465200.0,3811.7854,3735.9539,3814.4944,3701.8726,3821.495,483863338201.0
000002.XSHG,2021-02-25,36572248000.0,3735.9539,3757.9648,3768.9652,3740.5462,3782.5904,444152835533.0
000002.XSHG,2021-02-26,33283115800.0,3757.9648,3678.2736,3684.0038,3669.5195,3721.6438,424091884663.0
000002.XSHG,2021-03-01,31514936500.0,3678.2736,3722.6378,3701.7825,3681.2886,3723.8603,402103903406.0
000002.XSHG,2021-03-02,33958468200.0,3722.6378,3677.705,3738.8563,3653.3358,3738.8563,427347886743.0
000002.XSHG,2021-03-03,34733341900.0,3677.705,3749.3427,3668.8741,3667.3457,3750.1003,415181741512.0
000002.XSHG,2021-03-04,39328152400.0,3749.3427,3672.3457,3717.571,3655.4401,3723.4337,461923395385.0
000002.XSHG,2021-03-05,35617116800.0,3672.3457,3670.7904,3630.1737,3623.2167,3693.4396,408613495413.0
000002.XSHG,2021-03-08,38670235100.0,3670.7904,3586.2903,3694.9244,3586.0816,3713.0945,453487513791.0
000002.XSHG,2021-03-09,40733290600.0,3586.2903,3521.0866,3579.9278,3488.624000000001,3594.3861,455860426493.0
000002.XSHG,2021-03-10,29954813600.0,3521.0866,3519.4304,3553.144,3516.3824,3560.6671,339330092215.0
000002.XSHG,2021-03-11,32188982900.0,3519.4304,3602.3834,3532.1984,3532.1984,3602.3834,369559593913.0
000002.XSHG,2021-03-12,35777276000.0,3602.3834,3619.4262,3613.2698,3581.8164,3620.9165,381714293284.0
000002.XSHG,2021-03-15,36758665200.0,3619.4262,3584.6637,3607.6724,3555.8866,3624.0706,381398557440.0
000002.XSHG,2021-03-16,31643711700.0,3584.6637,3612.7697,3589.6111,3570.2121,3615.0329,332191319170.0
000002.XSHG,2021-03-17,27976607400.0,3612.7697,3611.5511,3601.22,3574.5162,3620.4618,306382853127.0
000002.XSHG,2021-03-18,28420107300.0,3611.5511,3629.9417,3615.8401,3615.5588,3645.7723,316370948993.0
000002.XSHG,2021-03-19,30885947300.0,3629.9417,3568.6769,3588.7952,3552.5341,3605.2385,339740721979.0
000002.XSHG,2021-03-22,31227660900.0,3568.6769,3609.3554,3570.201,3568.2157,3609.5957,332275877231.0
000002.XSHG,2021-03-23,32614259300.0,3609.3554,3575.8745,3611.3519,3553.349,3611.4308,343243387425.0
000002.XSHG,2021-03-24,31719592200.0,3575.8745,3529.2287,3557.6378,3524.1162,3579.8457,344614875790.0
000002.XSHG,2021-03-25,27048898200.0,3529.2287,3525.5589,3516.6426,3506.0301,3545.1126,290071965742.0
000002.XSHG,2021-03-26,27445241900.0,3525.5589,3582.9947,3535.7696,3535.7696,3588.1333,322199071559.0
000002.XSHG,2021-03-29,28462673600.0,3582.9947,3600.7726,3594.8633,3574.1316,3616.0434,327724583992.0
000002.XSHG,2021-03-30,28517877400.0,3600.7726,3623.2062,3597.8677,3588.2044,3624.2238,331419912071.0
000002.XSHG,2021-03-31,28278467800.0,3623.2062,3607.7155,3618.5156,3585.6018,3618.5156,313930707579.0
000002.XSHG,2021-04-01,27508241700.0,3607.7155,3633.334,3610.7568,3604.4755,3637.2294,292500474815.0
000002.XSHG,2021-04-02,26250712600.0,3633.334,3652.2918,3639.9429,3629.6721,3655.6474,317711821774.0
000002.XSHG,2021-04-06,23459066200.0,3652.2918,3650.7895,3659.8935,3639.0263,3661.6191,286111585476.0
000002.XSHG,2021-04-07,29555011400.0,3650.7895,3647.2667,3651.2638,3619.5454,3651.2638,323430902529.0
000002.XSHG,2021-04-08,33149427700.0,3647.2667,3650.3168,3634.5293,3625.9572,3664.3366,347807252995.0
000002.XSHG,2021-04-09,27987421600.0,3650.3168,3616.8641,3642.8501,3607.8949,3642.8562,306169398209.0
000002.XSHG,2021-04-12,30937943800.0,3616.8641,3577.3172,3611.9174,3567.8173,3622.623,338674483578.0
000002.XSHG,2021-04-13,27045264500.0,3577.3172,3560.0182,3575.5583,3551.039,3590.3817,290372044887.0
000002.XSHG,2021-04-14,23305760100.0,3560.0182,3581.2513,3560.6053,3556.3431,3584.7307,268871660297.0
000002.XSHG,2021-04-15,23382439300.0,3581.2513,3562.6317,3573.7822,3535.4678,3573.7822,272415108250.0
000002.XSHG,2021-04-16,25834748900.0,3562.6317,3591.6027,3571.2363,3557.5276,3597.9222,295695574432.0
000002.XSHG,2021-04-19,30236479300.0,3591.6027,3644.9915,3592.5705,3578.7302,3646.5334,368163675988.0
000002.XSHG,2021-04-20,28499468300.0,3644.9915,3640.1647,3634.0729,3630.2041,3662.5569,358734744800.0
000002.XSHG,2021-04-21,25358449700.0,3640.1647,3640.1396,3622.7003,3616.2137,3648.8772,323683356750.0
000002.XSHG,2021-04-22,25086700900.0,3640.1396,3631.9188,3650.5359,3622.6862,3653.1791,316810000975.0
000002.XSHG,2021-04-23,24911900800.0,3631.9188,3641.4691,3628.7401,3622.7066,3650.0451,322825409295.0
000002.XSHG,2021-04-26,27674458800.0,3641.4691,3606.8479,3651.9161,3604.1269,3665.541,387900616520.0
000002.XSHG,2021-04-27,25285757400.0,3606.8479,3608.3721,3605.7215,3581.7785,3609.6762,326861225414.0
000002.XSHG,2021-04-28,24710393300.0,3608.3721,3623.5172,3597.3994,3588.1244,3623.5172,349442939887.0
000002.XSHG,2021-04-29,27637668600.0,3623.5172,3642.2317,3624.5802,3613.5601,3645.7262,371362119280.0
000002.XSHG,2021-04-30,31228183000.0,3642.2317,3612.811,3635.2977,3591.869,3636.132,400999139038.0
000002.XSHG,2021-05-06,31003159300.0,3612.811,3606.9748,3611.9853,3591.8289,3638.3918,400225166628.0
000002.XSHG,2021-05-07,35343197000.0,3606.9748,3583.4594,3612.3459,3581.2527,3624.3909,410728812725.0
000002.XSHG,2021-05-10,37379680800.0,3583.4594,3593.0026,3588.3915,3565.6856,3594.8533,399423274585.0
000002.XSHG,2021-05-11,35062788600.0,3593.0026,3607.5308,3570.5548,3547.6019,3614.096,390095409330.0
000002.XSHG,2021-05-12,31120762500.0,3607.5308,3629.4518,3594.8329,3593.4049,3633.2589,343676291507.0
000002.XSHG,2021-05-13,31897968700.0,3629.4518,3594.6645,3597.3148,3582.9325,3614.016,356075942872.0
000002.XSHG,2021-05-14,33661579000.0,3594.6645,3658.477,3601.5462,3587.3566,3658.7621,410854250279.0
000002.XSHG,2021-05-17,32186260000.0,3658.477,3687.0508,3658.506,3658.238,3700.5725,424235777968.0
000002.XSHG,2021-05-18,27107284900.0,3687.0508,3699.0044,3690.2385,3679.9582,3699.0044,335851637553.0
000002.XSHG,2021-05-19,27813925100.0,3699.0044,3680.0751,3690.7022,3672.5776,3690.7022,349772742623.0
000002.XSHG,2021-05-20,32572375100.0,3680.0751,3675.9582,3669.5541,3654.0404,3687.2858,390132134641.0
000002.XSHG,2021-05-21,28355939500.0,3675.9582,3654.5399,3680.0516,3647.3325,3687.9535,355839840953.0
000002.XSHG,2021-05-24,28924741500.0,3654.5399,3665.7814,3654.2399,3637.0251,3666.8615,366968478453.0
000002.XSHG,2021-05-25,34096889200.0,3665.7814,3753.9932,3671.3028,3671.1992,3757.3961,471995238720.0
000002.XSHG,2021-05-26,34169545900.0,3753.9932,3766.5787,3759.7658,3758.2178,3777.2143,455640855069.0
000002.XSHG,2021-05-27,30913893700.0,3766.5787,3782.8716,3758.5749,3751.7835,3801.2224,428662207997.0
000002.XSHG,2021-05-28,34870467000.0,3782.8716,3774.3905,3784.8826,3755.0634,3796.8417,452169669702.0
000002.XSHG,2021-05-31,33109832300.0,3774.3905,3789.7905,3773.6454,3753.2684,3789.9789,449413539337.0
000002.XSHG,2021-06-01,35245679000.0,3789.7905,3799.4661,3782.5651,3754.5684,3800.9002,471242012385.0
000002.XSHG,2021-06-02,34808073000.0,3799.4661,3770.4868,3801.1579,3757.3273,3804.2611,454223565058.0
000002.XSHG,2021-06-03,35355168000.0,3770.4868,3756.8371,3768.6908,3756.83,3792.8112,443087722443.0
000002.XSHG,2021-06-04,33038714700.0,3756.8371,3764.8994,3737.1693,3733.4215,3793.1642,434904770765.0
000002.XSHG,2021-06-07,30340118800.0,3764.8994,3773.0008,3770.4867,3754.4782,3773.8825,431887615770.0
000002.XSHG,2021-06-08,30409359100.0,3773.0008,3752.5732,3772.1612,3734.8917,3796.0467,442797626416.0
000002.XSHG,2021-06-09,29798244700.0,3752.5732,3764.402,3749.1287,3744.7643,3772.0975,402919356451.0
000002.XSHG,2021-06-10,31791203600.0,3764.402,3784.7947,3760.3426,3756.7809,3798.9581,441857988159.0
000002.XSHG,2021-06-11,36028771800.0,3784.7947,3762.6536,3788.208,3759.9243,3788.5133,495107500510.0
000002.XSHG,2021-06-15,34894063300.0,3762.6536,3727.8612,3760.2571,3718.0187,3766.0167,444463492262.0
000002.XSHG,2021-06-16,31235652300.0,3727.8612,3687.7643,3728.028,3682.745,3732.6228,410388071999.0
000002.XSHG,2021-06-17,27700514000.0,3687.7643,3695.4314,3677.295,3676.3036,3704.4632,388520738085.0
000002.XSHG,2021-06-18,29637350200.0,3695.4314,3694.9082,3690.071,3671.9015,3705.9444,446005150476.0
000002.XSHG,2021-06-21,28061170800.0,3694.9082,3699.2061,3684.8302,3672.7806,3710.8854,426325969212.0
000002.XSHG,2021-06-22,30718941400.0,3699.2061,3728.8437,3710.3447,3707.2222,3731.7663,436853704808.0
000002.XSHG,2021-06-23,31037211500.0,3728.8437,3738.0669,3730.9236,3720.8997,3749.8829,470019205013.0
000002.XSHG,2021-06-24,33516980000.0,3738.0669,3738.4784,3740.5373,3719.7795,3742.5029,461013430942.0
000002.XSHG,2021-06-25,34571437200.0,3738.4784,3781.3954,3739.2418,3736.2324,3788.4632,483596141151.0
000002.XSHG,2021-06-28,32088951900.0,3781.3954,3780.1596,3786.3151,3767.4118,3788.5452,455609624384.0
000002.XSHG,2021-06-29,30572602200.0,3780.1596,3745.3145,3775.2355,3742.5304,3775.3828,440591860634.0
000002.XSHG,2021-06-30,26791899900.0,3745.3145,3764.2029,3744.7317,3741.4569,3767.2644,414444231791.0
000002.XSHG,2021-07-01,29156656000.0,3764.2029,3761.6811,3774.0165,3746.0822,3781.5176,450323606122.0
000002.XSHG,2021-07-02,29164203000.0,3761.6811,3688.2023,3741.8512,3683.563,3741.8512,451964141830.0
000002.XSHG,2021-07-05,28765144400.0,3688.2023,3704.441,3686.2309999999998,3679.5448,3704.4458,444999938747.0
000002.XSHG,2021-07-06,31361434500.0,3704.441,3700.1168,3703.163,3665.1464,3708.5929,492440675780.0
000002.XSHG,2021-07-07,31846587500.0,3700.1168,3724.7344,3677.3276,3673.0318,3729.1111,457181904672.0
000002.XSHG,2021-07-08,35056396000.0,3724.7344,3695.1409,3728.4126,3690.4674,3729.9371,526544436915.0
000002.XSHG,2021-07-09,34962371000.0,3695.1409,3693.639,3681.2108,3652.7015,3699.1278,492807104295.0
000002.XSHG,2021-07-12,40322352700.0,3693.639,3718.5181,3715.7901,3697.0827,3736.5626,564476170911.0
000002.XSHG,2021-07-13,36191707300.0,3718.5181,3738.0858,3718.2512,3713.2509999999997,3739.097,511355159207.0
000002.XSHG,2021-07-14,37182200100.0,3738.0858,3698.1734,3732.1187,3695.0419,3732.1187,507438679476.0
000002.XSHG,2021-07-15,36287366900.0,3698.1734,3736.0453,3688.2658,3683.2241,3737.4481,507192281967.0
000002.XSHG,2021-07-16,36556753300.0,3736.0453,3709.4922,3730.7114,3707.8425,3737.5021,518355619746.0
000002.XSHG,2021-07-19,33641372800.0,3709.4922,3709.4005,3700.2506,3674.9532,3715.4382,486645297135.0
000002.XSHG,2021-07-20,29351113200.0,3709.4005,3706.9858,3684.1737,3678.0153,3708.9302,422404145022.0
000002.XSHG,2021-07-21,33867146100.0,3706.9858,3734.0716,3713.5569,3713.5569,3740.8227,517001235603.0
000002.XSHG,2021-07-22,38081587500.0,3734.0716,3746.7154,3735.1195,3729.4864,3748.5512,566485932957.0
000002.XSHG,2021-07-23,44618100100.0,3746.7154,3721.175,3743.5464,3711.8559999999998,3743.6922,603966541865.0
000002.XSHG,2021-07-26,44249136000.0,3721.175,3634.1664,3708.1834,3589.3738,3708.1834,638719596867.0
000002.XSHG,2021-07-27,46868915300.0,3634.1664,3543.6943,3634.1676,3542.7276,3651.388,702353401814.0
000002.XSHG,2021-07-28,39543419600.0,3543.6943,3523.1796,3517.0954,3471.8893,3548.2635,564351994318.0
000002.XSHG,2021-07-29,34425066300.0,3523.1796,3575.7728,3567.5068,3545.2072,3580.8949,539456584500.0
000002.XSHG,2021-07-30,38118620000.0,3575.7728,3560.7387,3561.5885,3532.5145,3568.6238,568572063355.0
000002.XSHG,2021-08-02,43264777900.0,3560.7387,3630.9178,3548.5018,3529.5436,3630.9242,657682975359.0
